'Elevation', 'Aspect', 'Slope', 'HydroH', 'HydroV', 'RoadH', 'Shade9', 'Shade12', 'Shade15', 'FireH', 'ftype'
3376.0, 130.0, 34.0, 234.0, 138.0, 3837.0, 251.0, 198.0, 43.0, 3315.0,Krum
3268.0, 168.0, 40.0, 120.0, 39.0, 3952.0, 217.0, 220.0, 96.0, 3220.0,Krum
3220.0, 81.0, 6.0, 722.0, 196.0, 2656.0, 228.0, 230.0, 136.0, 3136.0,Spruce
3128.0, 14.0, 11.0, 371.0, 37.0, 1590.0, 210.0, 217.0, 144.0, 3490.0,Spruce
3390.0, 150.0, 23.0, 247.0, 14.0, 1806.0, 242.0, 232.0, 105.0, 3097.0,Krum
3383.0, 151.0, 23.0, 256.0, 10.0, 1781.0, 242.0, 232.0, 106.0, 3087.0,Krum
3078.0, 346.0, 9.0, 384.0, 61.0, 1626.0, 203.0, 226.0, 161.0, 1015.0,Lodgepole
3007.0, 111.0, 20.0, 108.0, 19.0, 1471.0, 250.0, 214.0, 83.0, 1390.0,Spruce
3004.0, 353.0, 21.0, 150.0, 55.0, 1410.0, 180.0, 199.0, 154.0, 1243.0,Lodgepole
3168.0, 182.0, 5.0, 30.0, -2.0, 2790.0, 222.0, 244.0, 157.0, 1242.0,Spruce
3236.0, 265.0, 11.0, 190.0, 28.0, 3182.0, 191.0, 245.0, 193.0, 1549.0,Spruce
3374.0, 229.0, 9.0, 384.0, 52.0, 3740.0, 207.0, 248.0, 178.0, 2160.0,Krum
3458.0, 109.0, 17.0, 437.0, 220.0, 3762.0, 247.0, 219.0, 96.0, 3450.0,Krum
3414.0, 117.0, 15.0, 323.0, 176.0, 3811.0, 244.0, 225.0, 106.0, 3394.0,Krum
3240.0, 178.0, 31.0, 90.0, 22.0, 4039.0, 217.0, 240.0, 134.0, 3207.0,Krum
3239.0, 173.0, 29.0, 90.0, 27.0, 4055.0, 223.0, 239.0, 126.0, 3197.0,Krum
3103.0, 61.0, 5.0, 85.0, 2.0, 750.0, 224.0, 229.0, 141.0, 1873.0,Spruce
3080.0, 291.0, 12.0, 607.0, 63.0, 1549.0, 185.0, 238.0, 193.0, 778.0,Lodgepole
2993.0, 49.0, 29.0, 242.0, 53.0, 1380.0, 218.0, 166.0, 64.0, 1148.0,Lodgepole
3188.0, 288.0, 9.0, 60.0, 9.0, 2896.0, 195.0, 239.0, 184.0, 1348.0,Spruce
3328.0, 252.0, 8.0, 242.0, 12.0, 3661.0, 204.0, 245.0, 180.0, 1892.0,Spruce
3349.0, 210.0, 10.0, 242.0, 33.0, 3756.0, 212.0, 250.0, 172.0, 2030.0,Krum
3433.0, 99.0, 26.0, 371.0, 195.0, 3814.0, 252.0, 194.0, 54.0, 3448.0,Krum
3418.0, 101.0, 20.0, 342.0, 180.0, 3826.0, 249.0, 208.0, 79.0, 3435.0,Krum
3328.0, 117.0, 39.0, 175.0, 90.0, 3904.0, 252.0, 173.0, 0.0, 3357.0,Krum
3378.0, 147.0, 17.0, 285.0, -3.0, 1889.0, 240.0, 236.0, 119.0, 3175.0,Krum
3250.0, 152.0, 19.0, 300.0, -5.0, 1124.0, 240.0, 237.0, 119.0, 2754.0,Spruce
2989.0, 141.0, 12.0, 277.0, 53.0, 272.0, 238.0, 237.0, 127.0, 1500.0,Spruce
3369.0, 243.0, 10.0, 350.0, 47.0, 3800.0, 201.0, 248.0, 184.0, 2113.0,Krum
3388.0, 243.0, 11.0, 485.0, 66.0, 3771.0, 199.0, 249.0, 187.0, 2210.0,Krum
3410.0, 98.0, 16.0, 306.0, 172.0, 3866.0, 244.0, 216.0, 96.0, 3448.0,Krum
3220.0, 127.0, 7.0, 30.0, -2.0, 4045.0, 233.0, 235.0, 135.0, 3294.0,Krum
3161.0, 111.0, 21.0, 90.0, 4.0, 4097.0, 250.0, 213.0, 81.0, 3127.0,Spruce
3112.0, 353.0, 16.0, 85.0, 12.0, 3602.0, 191.0, 211.0, 156.0, 3090.0,Spruce
3386.0, 103.0, 28.0, 242.0, 148.0, 3918.0, 253.0, 192.0, 47.0, 3449.0,Krum
3263.0, 126.0, 25.0, 67.0, 25.0, 3999.0, 252.0, 213.0, 73.0, 3376.0,Krum
3223.0, 93.0, 10.0, 0.0, 0.0, 4056.0, 237.0, 224.0, 118.0, 3332.0,Krum
3054.0, 211.0, 23.0, 484.0, 238.0, 1511.0, 194.0, 254.0, 186.0, 323.0,Lodgepole
3335.0, 185.0, 15.0, 120.0, 19.0, 3720.0, 221.0, 249.0, 157.0, 1889.0,Krum
3371.0, 277.0, 6.0, 351.0, 49.0, 3862.0, 204.0, 241.0, 176.0, 2086.0,Krum
3382.0, 103.0, 29.0, 240.0, 144.0, 3946.0, 253.0, 188.0, 40.0, 3476.0,Krum
3205.0, 157.0, 5.0, 30.0, -4.0, 4142.0, 226.0, 241.0, 149.0, 3320.0,Krum
3201.0, 156.0, 9.0, 30.0, -6.0, 4188.0, 231.0, 241.0, 142.0, 3293.0,Krum
3101.0, 67.0, 6.0, 170.0, 1.0, 824.0, 227.0, 228.0, 135.0, 1657.0,Spruce
3338.0, 253.0, 9.0, 150.0, 16.0, 3798.0, 201.0, 246.0, 184.0, 1932.0,Krum
3404.0, 108.0, 21.0, 301.0, 166.0, 3948.0, 250.0, 211.0, 79.0, 3529.0,Krum
3209.0, 47.0, 15.0, 60.0, -13.0, 4138.0, 224.0, 206.0, 112.0, 3368.0,Krum
3137.0, 81.0, 10.0, 0.0, 0.0, 4060.0, 234.0, 222.0, 118.0, 3208.0,Spruce
3063.0, 90.0, 2.0, 297.0, -37.0, 658.0, 222.0, 236.0, 150.0, 1517.0,Spruce
3369.0, 281.0, 6.0, 306.0, 47.0, 3919.0, 203.0, 241.0, 176.0, 2021.0,Krum
3325.0, 101.0, 38.0, 190.0, 87.0, 4025.0, 251.0, 162.0, 0.0, 3506.0,Krum
3248.0, 22.0, 10.0, 742.0, 84.0, 2785.0, 214.0, 218.0, 140.0, 3326.0,Spruce
3463.0, 113.0, 24.0, 395.0, 70.0, 2223.0, 253.0, 207.0, 67.0, 3435.0,Krum
3353.0, 73.0, 7.0, 190.0, 31.0, 1902.0, 229.0, 226.0, 131.0, 3283.0,Krum
3137.0, 340.0, 5.0, 30.0, 4.0, 947.0, 210.0, 233.0, 162.0, 1974.0,Spruce
3102.0, 280.0, 5.0, 0.0, 0.0, 2079.0, 205.0, 240.0, 174.0, 591.0,Spruce
3253.0, 241.0, 7.0, 297.0, 11.0, 3227.0, 206.0, 246.0, 178.0, 1566.0,Spruce
3355.0, 274.0, 11.0, 212.0, 33.0, 3836.0, 190.0, 243.0, 192.0, 1940.0,Krum
3084.0, 139.0, 5.0, 90.0, -4.0, 1458.0, 228.0, 238.0, 144.0, 3240.0,Spruce
3517.0, 110.0, 33.0, 395.0, 124.0, 2341.0, 254.0, 185.0, 30.0, 3516.0,Krum
3355.0, 87.0, 9.0, 182.0, 33.0, 1921.0, 233.0, 226.0, 125.0, 3312.0,Krum
3315.0, 122.0, 8.0, 30.0, -1.0, 1740.0, 233.0, 234.0, 133.0, 3239.0,Krum
2964.0, 217.0, 26.0, 323.0, 148.0, 1381.0, 183.0, 254.0, 195.0, 180.0,Lodgepole
3306.0, 83.0, 18.0, 192.0, 68.0, 4093.0, 242.0, 206.0, 88.0, 3549.0,Krum
3135.0, 349.0, 18.0, 134.0, 29.0, 3796.0, 184.0, 207.0, 160.0, 3272.0,Spruce
3547.0, 111.0, 35.0, 420.0, 154.0, 2408.0, 254.0, 179.0, 21.0, 3570.0,Krum
3317.0, 96.0, 9.0, 0.0, 0.0, 1782.0, 234.0, 228.0, 125.0, 3276.0,Krum
3118.0, 182.0, 8.0, 150.0, 15.0, 990.0, 223.0, 245.0, 156.0, 1762.0,Spruce
2843.0, 53.0, 23.0, 234.0, 29.0, 1146.0, 226.0, 184.0, 81.0, 677.0,Lodgepole
3239.0, 6.0, 10.0, 295.0, 41.0, 3077.0, 208.0, 222.0, 150.0, 1471.0,Spruce
3230.0, 315.0, 23.0, 433.0, 143.0, 3350.0, 153.0, 214.0, 199.0, 3320.0,Spruce
3112.0, 136.0, 14.0, 85.0, 14.0, 1714.0, 240.0, 234.0, 120.0, 3189.0,Spruce
3075.0, 90.0, 5.0, 30.0, -2.0, 1425.0, 227.0, 232.0, 139.0, 3182.0,Spruce
3505.0, 109.0, 31.0, 450.0, 108.0, 2372.0, 254.0, 189.0, 39.0, 3569.0,Krum
3156.0, 152.0, 8.0, 234.0, -1.0, 1131.0, 230.0, 240.0, 142.0, 2322.0,Spruce
3138.0, 145.0, 8.0, 134.0, 5.0, 1050.0, 231.0, 239.0, 141.0, 1982.0,Spruce
3050.0, 297.0, 14.0, 720.0, 9.0, 1252.0, 180.0, 235.0, 195.0, 830.0,Lodgepole
3335.0, 279.0, 10.0, 134.0, 13.0, 3711.0, 194.0, 242.0, 187.0, 1813.0,Spruce
3423.0, 106.0, 18.0, 335.0, 26.0, 2215.0, 247.0, 216.0, 91.0, 3506.0,Krum
3362.0, 68.0, 8.0, 247.0, 40.0, 2024.0, 229.0, 223.0, 127.0, 3417.0,Krum
3343.0, 62.0, 9.0, 134.0, 21.0, 1933.0, 228.0, 221.0, 125.0, 3377.0,Krum
2879.0, 41.0, 25.0, 295.0, 66.0, 1084.0, 214.0, 178.0, 85.0, 696.0,Lodgepole
3031.0, 250.0, 19.0, 553.0, 77.0, 1366.0, 177.0, 250.0, 209.0, 400.0,Lodgepole
3050.0, 156.0, 12.0, 361.0, 49.0, 1523.0, 234.0, 241.0, 136.0, 638.0,Spruce
3371.0, 298.0, 10.0, 313.0, 49.0, 3845.0, 192.0, 237.0, 185.0, 1910.0,Krum
3435.0, 125.0, 22.0, 175.0, 72.0, 4045.0, 251.0, 218.0, 84.0, 3770.0,Krum
3368.0, 60.0, 10.0, 285.0, 46.0, 2067.0, 228.0, 219.0, 123.0, 3455.0,Krum
3364.0, 60.0, 9.0, 256.0, 42.0, 2044.0, 228.0, 221.0, 126.0, 3445.0,Krum
3360.0, 66.0, 11.0, 228.0, 38.0, 2021.0, 231.0, 218.0, 118.0, 3435.0,Krum
3335.0, 79.0, 11.0, 108.0, 13.0, 1910.0, 234.0, 220.0, 117.0, 3343.0,Krum
3065.0, 153.0, 15.0, 162.0, -34.0, 815.0, 237.0, 239.0, 128.0, 1465.0,Spruce
3099.0, 330.0, 29.0, 589.0, 58.0, 1296.0, 140.0, 192.0, 184.0, 955.0,Lodgepole
3246.0, 242.0, 6.0, 150.0, 12.0, 3173.0, 209.0, 245.0, 173.0, 1443.0,Spruce
3474.0, 149.0, 20.0, 242.0, 67.0, 4013.0, 242.0, 234.0, 113.0, 3881.0,Krum
3094.0, 24.0, 9.0, 42.0, 2.0, 1621.0, 215.0, 220.0, 141.0, 3091.0,Spruce
3544.0, 101.0, 35.0, 450.0, 147.0, 2496.0, 252.0, 169.0, 14.0, 3690.0,Krum
3356.0, 62.0, 11.0, 216.0, 34.0, 2018.0, 230.0, 216.0, 118.0, 3445.0,Krum
3351.0, 63.0, 10.0, 192.0, 29.0, 1996.0, 229.0, 221.0, 124.0, 3417.0,Krum
3103.0, 151.0, 8.0, 175.0, 0.0, 1040.0, 231.0, 240.0, 141.0, 1676.0,Spruce
3066.0, 149.0, 17.0, 127.0, -32.0, 849.0, 240.0, 237.0, 121.0, 1476.0,Spruce
3267.0, 243.0, 13.0, 30.0, 3.0, 3366.0, 194.0, 250.0, 193.0, 1533.0,Spruce
3359.0, 115.0, 15.0, 108.0, 0.0, 4179.0, 245.0, 224.0, 103.0, 3734.0,Krum
3349.0, 104.0, 20.0, 127.0, -6.0, 4191.0, 249.0, 210.0, 80.0, 3723.0,Krum
3265.0, 330.0, 17.0, 566.0, 168.0, 3337.0, 177.0, 217.0, 178.0, 3446.0,Lodgepole
3442.0, 107.0, 18.0, 283.0, 45.0, 2340.0, 248.0, 216.0, 89.0, 3625.0,Krum
3398.0, 107.0, 14.0, 240.0, 1.0, 2221.0, 243.0, 223.0, 106.0, 3565.0,Krum
3364.0, 52.0, 11.0, 258.0, 42.0, 2060.0, 226.0, 217.0, 124.0, 3463.0,Krum
3189.0, 97.0, 17.0, 42.0, 6.0, 1390.0, 245.0, 214.0, 93.0, 2549.0,Spruce
3393.0, 312.0, 11.0, 402.0, 71.0, 3848.0, 189.0, 232.0, 183.0, 1889.0,Krum
3490.0, 163.0, 24.0, 201.0, 83.0, 4018.0, 234.0, 238.0, 120.0, 4023.0,Krum
3447.0, 152.0, 23.0, 190.0, 40.0, 4079.0, 241.0, 233.0, 108.0, 3919.0,Krum
3297.0, 43.0, 12.0, 481.0, 130.0, 2751.0, 222.0, 213.0, 123.0, 3317.0,Krum
3404.0, 90.0, 15.0, 212.0, 7.0, 2263.0, 242.0, 215.0, 99.0, 3605.0,Krum
3332.0, 103.0, 14.0, 190.0, 10.0, 1973.0, 243.0, 221.0, 103.0, 3312.0,Krum
3322.0, 135.0, 12.0, 180.0, 0.0, 1931.0, 239.0, 235.0, 124.0, 3255.0,Krum
3032.0, 131.0, 5.0, 362.0, -67.0, 630.0, 228.0, 237.0, 144.0, 1291.0,Spruce
2988.0, 61.0, 6.0, 134.0, 25.0, 180.0, 225.0, 227.0, 136.0, 1130.0,Spruce
3153.0, 55.0, 10.0, 424.0, 112.0, 1288.0, 226.0, 219.0, 126.0, 1124.0,Lodgepole
3132.0, 75.0, 25.0, 365.0, 91.0, 1316.0, 241.0, 185.0, 60.0, 1168.0,Spruce
2978.0, 251.0, 24.0, 492.0, 157.0, 1216.0, 161.0, 248.0, 220.0, 272.0,Lodgepole
3164.0, 190.0, 8.0, 30.0, 2.0, 2567.0, 220.0, 247.0, 160.0, 1092.0,Spruce
3420.0, 140.0, 17.0, 153.0, 57.0, 4137.0, 243.0, 233.0, 112.0, 3904.0,Krum
3259.0, 325.0, 22.0, 516.0, 159.0, 3526.0, 159.0, 209.0, 188.0, 3488.0,Krum
3312.0, 18.0, 16.0, 513.0, 88.0, 2978.0, 206.0, 205.0, 133.0, 3395.0,Krum
3308.0, 13.0, 10.0, 459.0, 84.0, 2818.0, 210.0, 219.0, 145.0, 3315.0,Krum
3233.0, 117.0, 18.0, 283.0, 83.0, 2506.0, 248.0, 220.0, 93.0, 3178.0,Krum
3118.0, 37.0, 5.0, 0.0, 0.0, 1964.0, 220.0, 229.0, 146.0, 3029.0,Spruce
3265.0, 270.0, 9.0, 256.0, 67.0, 2912.0, 195.0, 244.0, 187.0, 1259.0,Spruce
3418.0, 152.0, 16.0, 170.0, 21.0, 4155.0, 238.0, 239.0, 126.0, 3945.0,Krum
3363.0, 132.0, 19.0, 0.0, 0.0, 4217.0, 246.0, 227.0, 101.0, 3866.0,Krum
3254.0, 339.0, 22.0, 484.0, 149.0, 3621.0, 167.0, 202.0, 171.0, 3513.0,Krum
3248.0, 102.0, 20.0, 297.0, 87.0, 2573.0, 249.0, 210.0, 81.0, 3171.0,Krum
3100.0, 309.0, 18.0, 446.0, 125.0, 1128.0, 169.0, 226.0, 196.0, 2213.0,Spruce
3478.0, 81.0, 27.0, 283.0, 81.0, 2466.0, 244.0, 182.0, 51.0, 3744.0,Krum
3438.0, 89.0, 20.0, 212.0, 41.0, 2394.0, 246.0, 203.0, 77.0, 3707.0,Krum
3427.0, 93.0, 18.0, 192.0, 30.0, 2371.0, 246.0, 209.0, 85.0, 3695.0,Krum
3407.0, 92.0, 11.0, 153.0, 10.0, 2301.0, 238.0, 222.0, 114.0, 3660.0,Krum
3379.0, 52.0, 9.0, 228.0, -14.0, 2122.0, 225.0, 221.0, 130.0, 3434.0,Krum
3320.0, 103.0, 15.0, 242.0, -1.0, 1994.0, 244.0, 220.0, 101.0, 3264.0,Krum
3091.0, 119.0, 10.0, 180.0, 1.0, 967.0, 237.0, 232.0, 125.0, 1640.0,Spruce
3142.0, 87.0, 16.0, 390.0, 101.0, 1250.0, 242.0, 213.0, 97.0, 1188.0,Spruce
2828.0, 66.0, 22.0, 30.0, 14.0, 1020.0, 235.0, 190.0, 75.0, 313.0,Lodgepole
3429.0, 156.0, 23.0, 90.0, 22.0, 4138.0, 239.0, 236.0, 114.0, 4042.0,Krum
3253.0, 346.0, 22.0, 417.0, 137.0, 3716.0, 173.0, 200.0, 162.0, 3541.0,Krum
3284.0, 332.0, 17.0, 582.0, 182.0, 3522.0, 178.0, 216.0, 177.0, 3550.0,Krum
3305.0, 90.0, 14.0, 391.0, 81.0, 2795.0, 241.0, 216.0, 101.0, 3235.0,Krum
3283.0, 100.0, 10.0, 362.0, 116.0, 2691.0, 237.0, 227.0, 120.0, 3187.0,Krum
3086.0, 35.0, 10.0, 240.0, 13.0, 1440.0, 219.0, 218.0, 134.0, 2962.0,Spruce
3582.0, 95.0, 22.0, 330.0, 80.0, 2630.0, 249.0, 202.0, 70.0, 3851.0,Krum
3267.0, 283.0, 19.0, 153.0, 38.0, 3303.0, 165.0, 237.0, 211.0, 1423.0,Spruce
3454.0, 147.0, 17.0, 134.0, 47.0, 4126.0, 241.0, 236.0, 117.0, 4142.0,Krum
3405.0, 157.0, 12.0, 134.0, 8.0, 4212.0, 233.0, 241.0, 137.0, 3998.0,Krum
3259.0, 354.0, 18.0, 384.0, 134.0, 3783.0, 186.0, 205.0, 155.0, 3570.0,Krum
3277.0, 323.0, 17.0, 564.0, 172.0, 3589.0, 175.0, 221.0, 184.0, 3576.0,Krum
3294.0, 328.0, 13.0, 624.0, 192.0, 3506.0, 188.0, 224.0, 175.0, 3583.0,Krum
3305.0, 331.0, 12.0, 636.0, 60.0, 3424.0, 192.0, 225.0, 172.0, 3554.0,Krum
3342.0, 313.0, 11.0, 551.0, 107.0, 3234.0, 191.0, 232.0, 180.0, 3438.0,Krum
3328.0, 40.0, 7.0, 418.0, 104.0, 2993.0, 221.0, 224.0, 138.0, 3302.0,Krum
3552.0, 84.0, 29.0, 306.0, 50.0, 2598.0, 246.0, 177.0, 39.0, 3851.0,Krum
3468.0, 73.0, 29.0, 228.0, 71.0, 2479.0, 238.0, 171.0, 42.0, 3786.0,Krum
3386.0, 56.0, 3.0, 134.0, -10.0, 2228.0, 222.0, 232.0, 146.0, 3503.0,Krum
3321.0, 70.0, 15.0, 182.0, -13.0, 2037.0, 235.0, 210.0, 103.0, 3245.0,Krum
3071.0, 98.0, 7.0, 124.0, -10.0, 859.0, 231.0, 231.0, 132.0, 1510.0,Spruce
3025.0, 283.0, 15.0, 0.0, 0.0, 1570.0, 178.0, 240.0, 201.0, 216.0,Spruce
3383.0, 293.0, 14.0, 382.0, 73.0, 3643.0, 181.0, 236.0, 195.0, 1677.0,Krum
3400.0, 158.0, 11.0, 124.0, 3.0, 4241.0, 232.0, 242.0, 139.0, 4025.0,Krum
3340.0, 293.0, 12.0, 537.0, 101.0, 3274.0, 187.0, 238.0, 190.0, 3428.0,Krum
3392.0, 88.0, 6.0, 85.0, -4.0, 2293.0, 229.0, 230.0, 135.0, 3552.0,Krum
3378.0, 123.0, 13.0, 150.0, -4.0, 2185.0, 242.0, 230.0, 114.0, 3408.0,Krum
3350.0, 100.0, 18.0, 175.0, -26.0, 2121.0, 247.0, 212.0, 88.0, 3322.0,Krum
3386.0, 293.0, 14.0, 404.0, 85.0, 3628.0, 180.0, 236.0, 196.0, 1657.0,Krum
3395.0, 176.0, 10.0, 90.0, -1.0, 4260.0, 226.0, 246.0, 152.0, 4065.0,Krum
3278.0, 3.0, 19.0, 382.0, 132.0, 3861.0, 190.0, 199.0, 143.0, 3630.0,Krum
3278.0, 358.0, 19.0, 404.0, 142.0, 3833.0, 188.0, 203.0, 149.0, 3630.0,Krum
3316.0, 329.0, 11.0, 579.0, 61.0, 3449.0, 193.0, 227.0, 173.0, 3505.0,Krum
3325.0, 317.0, 11.0, 552.0, 80.0, 3368.0, 192.0, 231.0, 179.0, 3453.0,Krum
3126.0, 13.0, 12.0, 268.0, 15.0, 1782.0, 208.0, 215.0, 142.0, 2851.0,Spruce
3378.0, 124.0, 11.0, 108.0, -4.0, 2227.0, 239.0, 232.0, 123.0, 3429.0,Krum
3373.0, 121.0, 14.0, 120.0, -5.0, 2206.0, 243.0, 228.0, 111.0, 3400.0,Krum
3323.0, 55.0, 14.0, 120.0, -11.0, 2059.0, 228.0, 210.0, 112.0, 3198.0,Krum
2821.0, 297.0, 4.0, 85.0, 1.0, 992.0, 208.0, 238.0, 169.0, 242.0,Spruce
3375.0, 285.0, 12.0, 384.0, 86.0, 3561.0, 187.0, 240.0, 193.0, 1592.0,Krum
3448.0, 197.0, 13.0, 633.0, 136.0, 4138.0, 216.0, 251.0, 166.0, 2964.0,Krum
3365.0, 122.0, 16.0, 67.0, 14.0, 4337.0, 245.0, 226.0, 105.0, 4027.0,Krum
3230.0, 98.0, 15.0, 60.0, -7.0, 4658.0, 244.0, 217.0, 99.0, 3769.0,Spruce
3321.0, 331.0, 13.0, 552.0, 66.0, 3462.0, 189.0, 223.0, 174.0, 3481.0,Krum
3324.0, 328.0, 14.0, 541.0, 69.0, 3435.0, 186.0, 224.0, 177.0, 3463.0,Krum
3330.0, 330.0, 12.0, 524.0, 85.0, 3381.0, 192.0, 226.0, 173.0, 3429.0,Krum
3335.0, 108.0, 11.0, 335.0, 111.0, 3036.0, 239.0, 227.0, 118.0, 3223.0,Krum
3303.0, 123.0, 17.0, 277.0, 79.0, 2881.0, 247.0, 224.0, 100.0, 3140.0,Krum
3409.0, 68.0, 16.0, 60.0, 12.0, 2422.0, 235.0, 206.0, 99.0, 3653.0,Krum
3009.0, 11.0, 14.0, 201.0, 43.0, 120.0, 204.0, 211.0, 142.0, 904.0,Spruce
3316.0, 250.0, 25.0, 323.0, 64.0, 3391.0, 157.0, 248.0, 222.0, 1443.0,Krum
3300.0, 357.0, 20.0, 467.0, 154.0, 3829.0, 184.0, 199.0, 149.0, 3690.0,Krum
3306.0, 345.0, 19.0, 600.0, 185.0, 3665.0, 180.0, 207.0, 164.0, 3584.0,Krum
3337.0, 339.0, 13.0, 495.0, 82.0, 3394.0, 191.0, 221.0, 168.0, 3404.0,Krum
3359.0, 284.0, 8.0, 430.0, 120.0, 3261.0, 198.0, 240.0, 181.0, 3320.0,Krum
3346.0, 122.0, 10.0, 361.0, 111.0, 3130.0, 238.0, 232.0, 124.0, 3241.0,Krum
3341.0, 126.0, 10.0, 342.0, 106.0, 3103.0, 238.0, 233.0, 125.0, 3226.0,Krum
3309.0, 139.0, 17.0, 268.0, 85.0, 2948.0, 243.0, 232.0, 112.0, 3140.0,Krum
3302.0, 138.0, 18.0, 256.0, 78.0, 2922.0, 244.0, 231.0, 108.0, 3126.0,Krum
3182.0, 111.0, 22.0, 85.0, 18.0, 2557.0, 251.0, 210.0, 75.0, 2960.0,Spruce
3533.0, 83.0, 23.0, 234.0, 31.0, 2601.0, 245.0, 194.0, 67.0, 3850.0,Krum
3476.0, 75.0, 36.0, 180.0, 79.0, 2532.0, 237.0, 149.0, 11.0, 3762.0,Krum
3381.0, 125.0, 8.0, 30.0, -1.0, 2312.0, 234.0, 235.0, 133.0, 3471.0,Krum
3042.0, 301.0, 4.0, 134.0, 14.0, 553.0, 208.0, 238.0, 168.0, 1189.0,Spruce
2970.0, 160.0, 13.0, 150.0, 20.0, 1140.0, 233.0, 242.0, 138.0, 633.0,Spruce
3117.0, 225.0, 4.0, 42.0, 2.0, 2165.0, 214.0, 243.0, 166.0, 722.0,Lodgepole
3424.0, 148.0, 17.0, 190.0, 17.0, 4257.0, 240.0, 236.0, 119.0, 4302.0,Krum
3413.0, 140.0, 17.0, 134.0, 6.0, 4271.0, 243.0, 233.0, 113.0, 4272.0,Krum
3407.0, 143.0, 17.0, 108.0, 0.0, 4279.0, 242.0, 234.0, 116.0, 4257.0,Krum
3390.0, 126.0, 8.0, 60.0, -9.0, 4310.0, 234.0, 235.0, 132.0, 4200.0,Krum
3302.0, 225.0, 4.0, 95.0, -12.0, 4514.0, 215.0, 243.0, 166.0, 3957.0,Krum
3311.0, 1.0, 20.0, 509.0, 165.0, 3814.0, 188.0, 200.0, 146.0, 3658.0,Krum
3311.0, 359.0, 19.0, 531.0, 175.0, 3786.0, 188.0, 201.0, 148.0, 3638.0,Krum
3357.0, 302.0, 9.0, 417.0, 112.0, 3302.0, 194.0, 236.0, 181.0, 3312.0,Krum
3149.0, 22.0, 10.0, 295.0, 29.0, 1952.0, 214.0, 218.0, 140.0, 2768.0,Spruce
3502.0, 79.0, 32.0, 212.0, 105.0, 2574.0, 242.0, 164.0, 26.0, 3784.0,Krum
3311.0, 65.0, 15.0, 30.0, -11.0, 2058.0, 233.0, 208.0, 103.0, 3087.0,Krum
3072.0, 62.0, 14.0, 0.0, 0.0, 741.0, 231.0, 211.0, 109.0, 1440.0,Spruce
2993.0, 139.0, 10.0, 108.0, 15.0, 390.0, 235.0, 237.0, 132.0, 939.0,Spruce
3118.0, 331.0, 2.0, 283.0, 59.0, 721.0, 213.0, 236.0, 160.0, 1383.0,Lodgepole
2967.0, 204.0, 6.0, 0.0, 0.0, 1294.0, 217.0, 246.0, 165.0, 361.0,Spruce
3250.0, 275.0, 15.0, 180.0, 21.0, 3206.0, 178.0, 242.0, 203.0, 1279.0,Spruce
3426.0, 193.0, 16.0, 558.0, 114.0, 4227.0, 216.0, 251.0, 164.0, 2932.0,Krum
3428.0, 190.0, 16.0, 541.0, 116.0, 4222.0, 218.0, 251.0, 161.0, 2960.0,Krum
3417.0, 140.0, 17.0, 335.0, 67.0, 4183.0, 243.0, 233.0, 112.0, 3273.0,Krum
3395.0, 155.0, 16.0, 228.0, 23.0, 4175.0, 237.0, 240.0, 128.0, 3388.0,Krum
3400.0, 193.0, 11.0, 67.0, 4.0, 4170.0, 219.0, 249.0, 163.0, 3560.0,Krum
3397.0, 142.0, 11.0, 108.0, -2.0, 4315.0, 236.0, 237.0, 130.0, 4269.0,Krum
3328.0, 100.0, 13.0, 60.0, -14.0, 4485.0, 242.0, 221.0, 107.0, 4039.0,Krum
3321.0, 355.0, 19.0, 573.0, 185.0, 3772.0, 184.0, 202.0, 153.0, 3596.0,Krum
3323.0, 352.0, 19.0, 594.0, 185.0, 3744.0, 182.0, 203.0, 156.0, 3576.0,Krum
3326.0, 349.0, 19.0, 558.0, 17.0, 3690.0, 183.0, 206.0, 159.0, 3538.0,Krum
3263.0, 143.0, 19.0, 180.0, 39.0, 2873.0, 243.0, 233.0, 110.0, 3032.0,Spruce
3164.0, 79.0, 1.0, 0.0, 0.0, 2538.0, 220.0, 236.0, 152.0, 2884.0,Spruce
2972.0, 345.0, 12.0, 30.0, 4.0, 324.0, 196.0, 221.0, 163.0, 837.0,Spruce
3120.0, 336.0, 9.0, 242.0, 61.0, 702.0, 199.0, 227.0, 167.0, 1419.0,Lodgepole
2957.0, 196.0, 15.0, 190.0, 25.0, 1040.0, 215.0, 251.0, 167.0, 607.0,Lodgepole
3133.0, 291.0, 16.0, 108.0, 11.0, 2249.0, 174.0, 236.0, 202.0, 900.0,Spruce
3416.0, 193.0, 16.0, 553.0, 124.0, 4261.0, 216.0, 251.0, 164.0, 2894.0,Krum
3422.0, 192.0, 15.0, 484.0, 110.0, 4243.0, 218.0, 251.0, 163.0, 3007.0,Krum
3388.0, 159.0, 15.0, 216.0, 16.0, 4205.0, 235.0, 242.0, 133.0, 3379.0,Krum
3405.0, 228.0, 13.0, 30.0, 2.0, 4201.0, 201.0, 251.0, 186.0, 3668.0,Krum
3396.0, 131.0, 10.0, 150.0, -3.0, 4337.0, 237.0, 235.0, 128.0, 4310.0,Krum
3370.0, 133.0, 10.0, 30.0, 4.0, 4412.0, 236.0, 236.0, 130.0, 4187.0,Krum
3332.0, 359.0, 19.0, 573.0, 186.0, 3811.0, 189.0, 202.0, 148.0, 3593.0,Krum
